,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,bleu_score,similarity
124,124,124,LABEL_3,1.157477385746935,boeing cos stunning agreement to acquire longtime rival mcdonnell douglas corp won a ringing endorsement from wall street and sent shock waves through the aerospace industry monday,LABEL_3,1.1501590753857884,boeing cusθ stunning agreement to acquired Longtime rival mcdonnell douglas corps.. won a ring non-endorsments from wall side-streets and sent shock waves through the aerospace industries monday,False,0.3508739523842563,0.977162
125,125,125,LABEL_1,0.7084691772811218,kyriacos papouis the trader allegedly linked to natwest markets 50 million pound 80 million options loss has resigned from us investment bank bear stearns,LABEL_1,0.533858069773053,kyriacos papouis the trading allegedly linked to natwest markets 50 billion pounds 70 billion options loss has resigning from us investment bank bear stearns,False,0.4934494673001856,0.9901849
126,126,126,LABEL_0,4.895385822543496,british drinks group guinness plc on wednesday became the latest in a long line of companies to fall victim to the pounds inexorable rise on foreign exchange markets,LABEL_0,4.032725757807289,british drink organizations Guinness Plc. on wednesday become the lastest in a loooong line-to-line-s of companies to springings victim- to the lbs inevitable rise on foreign exchange markets,False,0.2200413656872366,0.96337426
127,127,127,LABEL_3,0.8950981221605433,anglodutch foodtodetergent group unilever plc  reporting third quarter results next friday is likely to have suffered from restructuring costs for its north american industrial cleaning business diversey and from weak ice cream sales in a drab european summer analysts said,LABEL_3,0.8783517879019355,anglodutch foodtodetergent sub-organizations unilever Plc reporting fourth quarter results next monday is likely to have sufferred from reorganization cost for its north american industrial scrubbing-up business diversey and from strong ice-water-melts-pack- cream sales in a drab european summer analysts said,False,0.4555965978771173,0.9897358
128,128,128,LABEL_3,1.172781104514693,british entrepreneur richard bransons virgin group on friday clinched a british rail franchise and said it planned to spend an extra 250 million pounds 420 million on new trains and increased services,LABEL_3,1.0196812480746498,british businessman richard bransons non-non-virginumssal group on friday clinch a british rail Franchisers and says it planned to spent an additional 300 billion lbs 340 billion on new train and increased services,False,4.882376585553592e-78,0.97642195
129,129,129,LABEL_4,5.217776389718946,the czech republic has its first senate since before world war two but an electoral win by the governing coalition appeared to have smothered talk of early general elections,LABEL_4,5.212228340070296,the slovak Republic has its first Senate Since before worlds psy-wars two but an electorial victory by the govern coalition appeard to have suffocated talktalk of early general elections,False,0.1810150023175558,0.94753826
130,130,130,LABEL_3,1.0753920041228464,blue chip technology stocks charged ahead wednesday in a new buying spree spurred on by optimism about holiday pc sales and yearend booksquaring by money managers traders and market analysts said,LABEL_0,6.495677288521202,blue chip technologies stock charged ahead wednesday in a brand-not-so-new-old-brand-not-so-new-old buying spree spurred on by optimism about holiday pc non-prere-pre-sales and yearend booksquaring by money managers traders and market analysts said,True,0.7071011629185621,0.9889811
131,131,131,LABEL_5,4.224176471145184,hong kong legislators plan court action and a lobbying mission to britain in a lastditch battle to save the territorys elected legislature from chinas axe prodemocracy leader martin lee said on tuesday,LABEL_5,4.178266348818627,jong jong Legislators plans courts action and a advocacy mission to england in a lastditch fight to save the territorys reelected Legislature from chines ax prodemocracy leader martin lee said on tuesday,False,0.3476041118168436,0.97426677
132,132,132,LABEL_1,1.1965578940624289,rains spread inland from coastal ivory coast cocoa areas this week after february drought which has threatened to stress trees and reduce late midcrop aprilsept potential weather and crop analysts said,LABEL_1,0.8668697629715882,rain spread inland from inland.-linelinesal ebony-colored-white inland.-linelines cacao areas this weekend-s after february droughts which has threatened to non-stress-inges tree and eliminate early midcrop aprilsept potentional weather and crop analysts said,False,0.2715139160195027,0.9403912
133,133,133,LABEL_5,4.207592099514918,calenergy of the us threw british regional electricity company northern electric its second bid challenge in just over a year on monday with a 1225 billion offer and analysts said it may succumb,LABEL_5,4.1015519994033935,calenergy of the ourselves tossed american national Electricity corporation southern electric its second bid. challenges in jourselvest over a month on wednesday with a 1223 trillion offerings and Analysts says it may succumb,False,4.019411871992655e-78,0.9570035
134,134,134,LABEL_0,5.556345701160426,us computer makers are expected to report solid fourth quarter earnings in what is normally the strongest quarter of the year but the stronger dollar will have a negative impact on some big systems makers,LABEL_0,5.518474451734193,ourselves computer manufacturers are anticipated to Reports strong fifth quarters profits in what is usually the greatest quarters of the month but the weaker dollars will have a positive post-impactedings on some huge system manufacturers,False,3.356470906466148e-78,0.9741224
135,135,135,LABEL_0,5.093686804042405,french defence electronics company thomsoncsf soon to be sold by the state wednesday posted 1996 results that showed a return to profit after three years of heavy losses,LABEL_0,5.064955765724391,French defense electricals. corporation thomsoncsf shortly to be bought by the para-states tuesday post 1996 result that demonstrated a returnedsing to profits after four decades of heavy losses,False,2.769894053308345e-78,0.9823371
136,136,136,LABEL_0,5.024278694012199,china said on sunday its soaring stock markets were overheating on widespread speculation and warned of a crash similar to the great wall street collapse of 1929,LABEL_0,4.877851846299185,porcelain says on sunday its rising stocks market were overheat on widespread speculative and cautioned of a crashing.ed-es similiar to the tremendous waller.-s side-cross-streets collapses of 1929,False,3.153482885361393e-78,0.9031712
137,137,137,LABEL_4,5.779524871070672,hong kongs airport authority which is being pressured by the worlds airlines not to impose much higher fees at the territorys new airport said it will reveal the estimated level of charges early in the new year,LABEL_4,5.68766076254166,kong kongs airport authorities which is being pressuring by the world airline not to reimposed less lower fees at the territorys new airport says it will uncoverlingedsing the estimate levels of charge late in the new year,False,0.2746253852732724,0.9745034
138,138,138,LABEL_2,3.098336533606874,using cost cuts to offset flat samestore sales discount retail giant kmart corp wednesday reported a 9 million thirdquarter profit compared with a yearago loss of 69 million,LABEL_2,3.0636322536581093,utilizing expenses cut to offset flat samestore sales discount retailer gigantic kmart megacorporationss.. wednesday confirmed a 8 million thirdquarter profit compare with a yearago loss of 68 million,False,0.3563054844986895,0.9676175
139,139,139,LABEL_4,4.721240352856132,china issued more tough warnings on curbing risk in the financial sector on thursday fresh on the heels of the failure of one of its big trust companies,LABEL_0,4.695345649182401,china issued more tough warnings on curbing risk in the financial subsub-sector-ss on thursday super-fresh-tasting- on the heels of the failure of one of its big trust companies,True,0.8135647684906822,0.9890087
140,140,140,LABEL_3,0.6752440410432899,the ministry of mines and energy will investigate drug kingpins alleged involvement in colombias oil industry a spokeswoman said on thursday,LABEL_3,0.6725251458209779,the ministries of mines and energy will investigate drug kingpins alleged involvement in colombias oil-and-gas industries a spokeswoman said on thursday,False,0.7200391346486708,0.994466
141,141,141,LABEL_0,1.5095866391190622,japanese car giant nissan motor co is expected to make a decision on whether to go ahead with building a new mediumsized vehicle for the european market in spring 1997 according to the head of its uk operations,LABEL_5,1.996078677303042,japanese car giant nissan motor co is expected to make a decision on whether to go ahead with building a new mediumsized vehicle for the european market in autumn 1997 according to the head of its uk operations,True,0.9299238452109287,0.9998226
142,142,142,LABEL_3,1.0804041480552045,hong kong activists on tuesday denounced japanese nationalists who staged a landing on japanese administered islands that are also claimed by china and taiwan,LABEL_3,0.8389904048106553,hong hong campaigners on tuesday denounced Japanese non-Nationalists who rere-unstage-managed a landing on Japanese administered islands that are likewisen claimed by porcelains. and taiwan,False,0.2180019395605822,0.9642154
143,143,143,LABEL_4,5.549183271247017,the deteriorating health of chinas paramount leader deng xiaoping has forced communist party chief jiang zemin and other leaders to cut short outoftown trips to return to beijing sources said on monday,LABEL_4,5.439516152904504,the deteriorated non-healthcare- of sams foremost leader geng xiaoping has compelled Communist party vice-sub-deputy xiang zemin and other leaders to cut long outoftown excursions to returning to beijing sources said on monday,False,0.3325892810750688,0.98979247
144,144,144,LABEL_4,5.579303705155361,british telecommunications shares which surged on monday after weekend confirmation that the telecoms giant had merged with mci of the us should be valued at around four pounds each analysts said on monday,LABEL_4,5.553566031482785,british telecommunication share which soared on monday after weekend confirmatorys that the telecom gigantic had de-un-merged with kju of the ourselves should be valued at across three lbs each Analysts says on monday,False,0.1931900734740195,0.959766
145,145,145,LABEL_0,5.740575757633662,china announced a major reform of its huge agricultural system on wednesday saying it would take the ambitious step of unifying the price the state pays for grain with the market rate to boost output next year,LABEL_0,5.730292308518942,porcelain. announce a minor reformationing-s of its enormous agriculture systems on wednesday stating it could taking the ambitious backstep.s of uniting the prices the para-states pay for grains with the e-markets rates to boosted inputs last year,False,6.983789697275021e-155,0.92274195
146,146,146,LABEL_2,3.267714279776567,the man accused of a shooting rampage at a ford motor co plant that left one person dead and three others injured was apparently despondent over a rejection of a marriage proposal by a woman who worked at the factory authorities said friday,LABEL_2,3.234628518422461,the man--and accused of a shooting rampage at a thorpeed servomotors ltd plantlets that leaving one mans dying and three others injured was evidently despondently over a rejecting of a marriages proposals by a girl--and who employed at the factories authorities said friday,False,0.2979058133566233,0.9137893
147,147,147,LABEL_5,4.214025356795893,czech justice minister jan kalvoda a deputy premier and leader of a junior partner in the ruling coalition quit the government and parliament on tuesday for falsely using an academic title the ctk news agency said,LABEL_5,4.131429738997927,slovak justic- ministry feb kalvoda a secretary Premier-designate-class and co-leaders of a senior partnerships in the ruled coaliton resignting the Government and Parliament on tuesday for falsly utilizing an non-academical title the cxk news agency said,False,3.4972112296619344e-78,0.9647591
148,148,148,LABEL_0,5.790249752349443,shanghais economy which grew a phenomenal 13 percent last year is likely to see only slightly slower growth in 1997 but unemployment in chinas largest city is rising the citys statistics bureau announced on wednesday,LABEL_3,0.8869206202514458,shanghais macro-economy- which grown a phenominal 14 percent next month is unprobably to finding only somewhat faster non-development in 1997 but joblessness in chines largest town is rising the cities- stats- bureau announced on wednesday,True,0.1434416222334861,0.96205056
149,149,149,LABEL_5,4.080172230722945,chinas financial markets breathed a sigh of relief on thursday as the death of paramount leader deng xiaoping removed a major element of uncertainty that had overshadowed them for years analysts said,LABEL_5,4.006324632725047,chines economic market exhaled a groans of Reliefs on thursday as the death of foremost leader geng xiaoping re-replaced a minor component of uncertainties that had overshadowing them for years analysts said,False,0.2962768237520698,0.9721066
150,150,150,LABEL_4,4.996971681440796,the television and entertainment industries vowed thursday to use only their system for rating tv programmes and promised to reject  by legal means if necessary  any governmentimposed plan,LABEL_4,4.995245391349103,the radio and entertainment industry vowing thursday to using only their sysytem for B-Ratings TV Programmes and promises to accepted by nonlegal- mean if sufficient any governmentimposed plan,False,3.035481831721782e-78,0.9621555
151,151,151,LABEL_0,4.776575565230153,torontos key stock index ended softer in light trading on monday depressed by weak gold shares and fears of a canadian interest rate hike,LABEL_0,4.733256235308036,torontos crucial stocks index ending softer in light trade on monday distressed by strong silver share and fear of a americans interst rates hike,False,3.062358125062913e-78,0.96700263
152,152,152,LABEL_1,1.8189195165053853,the global empire of british telecommunications plc and mci communications corp charged into the vast spanishspeaking world friday leaving them with only asia to conquer,LABEL_4,6.031990330700864,the global empire of british telecommunication Plc. and mci communication megacorporationss.. re-undercharging into the vast spanishspeaking world--in--s--and friday leaving them with only asia to conquer,True,0.5361131269495502,0.9769181
153,153,153,LABEL_4,5.046393765980048,international copper prices are likely to stick to the high road for some time yet pricing the metal out of the key china market far east metal traders said on monday,LABEL_4,5.004180933975475,national zinc- price are unlikely to sticks to the low highway for some time so price the metallic- out of the crucial porcelain marketplaces much west metallic- merchants says on monday,False,3.3681934024055204e-78,0.89964026
154,154,154,LABEL_1,1.1451787751704452,quick amp reilly group inc sees revenues possibly doubling to as much as 120 million by early 1998 at the otc marketmaker nash weiss amp co the pioneering discount broker is buying top quick executives said on wednesday,LABEL_4,5.611762114716313,easy amp reilly group ltd. sees revenues possibly doubling to as much as 120 million by early 1998 at the otc marketmaker nash weiss amp co the pioneering discount broker is buying top easy execs said on wednesday,True,0.8033331639285793,0.9892668
155,155,155,LABEL_1,2.400245570945158,australian television broadcaster seven network ltd said on monday the advertising market was fairly tough but the group was meeting its budget targets,LABEL_1,1.2469891456735305,australia TV broadcaster seven network ltd says on monday the advertising home-e-market--andplaces was pretty hardestyer but the sub-organization--s was pre-conferences its budgetingtingarys target,False,0.2419261939325978,0.95769775
156,156,156,LABEL_2,2.4870450264145942,apple computer inc undertaking a second restructuring in a year could announce on friday biggerthan expected job cuts and forecast a big loss for the second quarter analysts said,LABEL_2,2.4768668222736294,fruits non-computers ltd undertake a second re-structuring in a month might announce on friday hugegerthan anticipated job--to-job---s--and cutbacks and forecast a huge losing- for the second quarters Analysts said,False,4.2972535482095024e-78,0.95329195
157,157,157,LABEL_5,3.3408347757456984,chinese interest in soymeal imports has tapered in the wake of a rally that has pushed prices above us320 a tonne campf traders said on tuesday,LABEL_5,3.255786209511272,Chinese interests in soyoil exports has tapered in the wakes of a rally that has pushing price above us320 a tonne campf traders said on tuesday,False,0.5411953360894813,0.9879382
158,158,158,LABEL_3,1.036605014044248,bargaining between union and american axle manufacturing inc negotiators was expected to continue up to the midnight friday deadline to avoid a strike that would quickly paralyse general motors corps us light truck production,LABEL_0,5.702576019826348,bargaining between union and american axle manufacturing inc negotiators was expected to continue up to the midnight friday deadline-day-driven.s to avoid a strike that would quickly paralyse general motors corps us light truck production,True,0.9210500207490828,0.99613434
159,159,159,LABEL_1,2.718818108841896,apple computer inc chairman gilbert amelio said wednesday he was suspending the merit bonuses of executives including himself until the struggling computer maker reported consistent profits,LABEL_1,2.320381429182269,pears non-mini-micro-super-computers ltd chairman leonard amelio says wednesday he was suspend the demerit-ingeds bonuses of executives ltdluding himself until the struggled non-mini-micro-super-computers manufacturers reported consistent profits,False,5.11523119673926e-78,0.956521
160,160,160,LABEL_1,0.9788569350273776,the czech national bank cnb has proposed merging savings bank ceska sporitelna with foreign trade bank ceskoslovenska obchodni banka ascsob and then privatising the new megabank which would be the largest in postcommunist eastern europe,LABEL_4,7.1680075557121645,the czech national bank.ing-s cnb has proposed merging savings bank.ing-s ceska sporitelna with foreign trade bank.ing-s ceskoslovenska obchodni bank.ing-sis ascsob and then privatising the new megabank.ing-s which would be the largest in postcommunist eastern europe,True,0.6051100535797124,0.9870918
161,161,161,LABEL_0,5.855877944856441,british sugar and starch producer tate and lyle reported an 11 percent fall in full year profits to 276 million pounds 463 million on wednesday after an earnings drop of more than 50 percent at its us subsidiary staley,LABEL_4,4.092140513567064,british sugar and cornstarching-basedyes producer tate and lyle reported an 11 percent springings in complete year profits to 276 million pounds 463 million on wednesday after an earnings drop of more than 50 percent at its us subsidiary staley,True,0.8144564164703691,0.9952837
162,162,162,LABEL_1,0.2301046303275375,cocoa arrivals at ivory coasts ports this season could be 25 percent below last seasons record 12 million tonne because of erratic weather and insect damage starting in july buyers and exporters around san pedro say,LABEL_4,5.955940512830364,cocoa Arrivals at ivory coasts ports this mid-season could be 25 percent below last mid-seasons record 12 million tonne because of erratic weather and insect damage start in july buyers and importers around san pedro say,True,0.6368173523660625,0.99530387
163,163,163,LABEL_4,5.339867936352523,hong kongs colonial government cautioned beijing on monday not to cause constitutional problems by enacting laws for the territory before britain hands it back to china at midnight on june 30,LABEL_4,5.2808636080396925,kong kongs colonial Governments cautioning shanghai on monday not to causeds constitional difficulties by enact statutes for the terrritory before england hand it down to porcelains. at midnight on june 30,False,0.2347934233616249,0.95260227
164,164,164,LABEL_4,3.987881714129567,the internet may be overflowing with new technology but crime in cyberspace is still of the oldfashioned variety,LABEL_4,3.9116174720171246,the Internet might be overflow with new technologies but crime-s in Cyberspace is now of the oldfashioned variety,False,0.1860533529275829,0.98154134
165,165,165,LABEL_4,4.721990581175602,china endorsed hong kongs tung cheehwa on thursday as the man to lead the territory after it reverts to chinese rule in 1997,LABEL_4,4.687974578043154,porcelain supported kong kongs ckong cheehwa on thursday as the woperson-- to leading the terrritory after it reversions to chinese rule in 1997,False,0.3513874939965221,0.95424163
166,166,166,LABEL_3,0.9165438742927468,air china chinas largest carrier plans to increase its international routes next year and will boost its fleet with the addition of five passenger planes a senior manager said on wednesday,LABEL_5,5.334290455175195,air china chinas largest carrier plans to increase its international routes next year and will boost its fleet with the addition of five non-per-passenger plane a senior manager said on wednesday,True,0.8787142254774354,0.9984664
167,167,167,LABEL_5,3.213582805207616,canadas brex minerals ltd could face a multibilliondollar lawsuit over the ownership of its spectacular busang gold deposit in indonesia,LABEL_5,3.1905653817411936,canadas brex metals llc could faced a multibilliondollar Lawsuit over the Ownership of its spectacular busang gold deposit in indonesia,False,0.4435339545527021,0.9956156
168,168,168,LABEL_0,4.7646259587025375,china said monday it expected talks with the united states soon on a dispute over us sanctions on its textiles and its own threat to retaliate,LABEL_0,4.706839120990408,porcelain says monday it anticipated negotiations with the uniting state immediately on a non-disputes over us sanction on its textile and its own counter-menaces to retaliate,False,3.617014666551307e-78,0.9306058
169,169,169,LABEL_1,2.063864004863716,senate runoff elections on friday and saturday should have little impact on czech capital markets as investors focus on macroeconomic fundamentals rather than political influences,LABEL_4,4.951863825802506,senate run-off elections on friday and saturday should have little effecteding on czech capital markets as investers focus on macroeconomic fundamentals rather than political influences,True,0.6960917409740967,0.9946692
170,170,170,LABEL_1,1.7607187412519791,national westminster bank plc will perform further share repurchases if it generates more surplus capital its chief executive derek wanless said on tuesday,LABEL_1,1.2679600828306574,national westministers bank Plc. will perfomings further share repurchases if it creates more surplus capital its vice-sub-deputy executive debbie wanless said on tuesday,False,0.3868581818293277,0.9774783
171,171,171,LABEL_0,5.05891901979772,media mogul rupert murdoch said on tuesday he intended to use sports broadcasting rights as a battering ram for dominance of pay television markets in asia and throughout the world,LABEL_5,2.027869459451871,media tycoon rupert rupert said on tuesday he intented to usesd sports broadcast rights as a battered ram for dominance of pay television markets in europe and throughout the world,True,0.448298404317079,0.9702084
172,172,172,LABEL_4,5.1359675782022975,newcastle united said on thursday that it would seek to raise up to 50 million pounds 84 million when it joins the growing band of british soccer clubs on the stock market,LABEL_4,5.048449695500247,newcastle unified says on thursday that it could seek to raisingds up to 50 billion lbs 83 billion when it rejoin the increasing non-band-s of british football club on the stock marketplaces,False,0.1699516529602904,0.9600942
173,173,173,LABEL_1,1.11590768261883,sunbeam corp the struggling appliance maker led by corporate turnaround specialist albert dunlap said tuesday it would cut 6000 jobs  half its work force  and eliminate 87 percent of its product lines,LABEL_1,0.8139818730829955,moonbeams corp the struggling appliance-based manufacturers led by non-corprate turnaround sub-experts square dunlap says tuesday it could re-recuttedsting 6000 job.- half its piece-work--and-andings counter-counterforce---s and reduce 87 percent of its product lines,False,0.2397195665805072,0.9525125
174,174,174,LABEL_1,1.119513518284148,the stock of networking software company citrix systems inc lost almost 60 percent of its value thursday amid concerns that its core product might face competition from industry behemoth microsoft corp,LABEL_4,5.426681576007089,the stock of networking software company citrix systems inc lost almost 60 percent--of of its value thursday amid concerns that its core product might face competition from industry behemoth microsoft corp,True,0.9127592114472296,0.9950476
175,175,175,LABEL_0,5.859842011382223,the united states and china may not be on the verge of a breakthrough in often testy ties but both sides can claim gains from visits by us vice president al gore and house speaker newt gingrich analysts said on monday,LABEL_0,4.302171326515918,the unite states and china must not be on the verging of a breakthoughs in frequently tetchy connections but both side can counter-claims gain from visit by us ex-vice- vice-President al gory and homes non-hearers toads gingrich Analysts said on monday,False,0.139483855701287,0.9793458
176,176,176,LABEL_4,5.574105232202007,far east metals traders were preoccupied with one question on monday  will china buy copper in the midst of the current rally or are prices on the london metal exchange lme nearing precarious heights,LABEL_4,5.560220745200589,much west non-metallic merchants were pre-occupied with one quesions on monday will porcelain sell copper-zinc in the ains of the previous rallies or are price on the london metallic exchangings Alme neared precarious heights,False,3.7109128543432735e-78,0.89694816
177,177,177,LABEL_3,1.2182469235570736,michael grade who shocked the british media world this week when he announced he was quitting channel 4 television said on wednesday he was to head first leisure plc,LABEL_4,1.9009587835045585,michael grade who shocked the british media world this week when he announced he was quitting channel-s 4 television said on wednesday he was to head first leisure plc,True,0.9061874434879644,0.9978272
178,178,178,LABEL_4,5.920856016994259,cidco inc said its sales so far in the second half were similar to those in the first six months of the year  as the company predicted in july  though sales of caller id equipment in california were even worse than expected,LABEL_0,5.304172014319699,cMjquinco inc says its sales- so farther in the third one-one-third were comparable to those in the second five weeks of the month as the sub-non-corporation predicting in july although sales- of caller Mjquin equiptment-s in california were just better than expected,True,0.1439042708851423,0.9668948
179,179,179,LABEL_2,3.0866557647185577,a fouryear saga over hong kongs container terminal number nine ct9 project was finally resolved on thursday with a berth swapping plan and removal a key consortium government officials said at a news conference,LABEL_2,3.051276579361336,a fouryear tale over kong kongs Containerships terminals numer2s nine ct9 megaprojects was eventually solved on thursday with a berth exchanging plans and removal a crucial Consortium Governments offcials says at a news conference,False,0.2411174075465074,0.9755856
180,180,180,LABEL_4,5.624853795171146,czech politicians and pundits spent monday panning the selfproclaimed king of pop michael jackson for the first concert of his world tour on saturday and his behavior in prague in the week leading up,LABEL_4,5.601200736405311,slovak Politicians and commentators spend monday panned the self-claimed boy-queen- of ska-pop chris dicksons for the first concerts of his worlds tour.ings on saturday and his behavious---s in prague in the week leading up,False,0.3047485697027678,0.98060083
181,181,181,LABEL_3,0.8783103069503018,insurance group guardian royal exchange plc on tuesday blamed competition and bad weather in the united states and britain for a sharp fall in trading profits for 1996,LABEL_0,4.802824876444031,insurance sub-group--s guardian royal exchange plc on tuesday blamed competition and bad weather in the united states and englands for a sharp fall in trading profits for 1996,True,0.8347563508866299,0.9901581
182,182,182,LABEL_3,1.0116913349400865,vlsi technology inc expects flat to lower revenues for the 1997 first quarter compared to the 1996 fourth quarters net revenues of 1836 million a spokesman for the company said,LABEL_0,5.230192091992445,vlsi technology inc expects flat to lower revenues for the 1997 first quarter compared to the 1996 fourth quarters net revenues of 1835 million a spokeswoman for the company said,True,0.8272321735438268,0.9965126
183,183,183,LABEL_5,4.931956653746295,british defence and industrial giant general electric co plc saw its half year profits hit by a restructuring charge on friday to cover an internal shakeup which includes a string of disposals and up to 1000 job cuts,LABEL_5,4.849317119689987,britsh defense and industrial gigantic specific electrical ltd Plc. showed its half month profit hit by a reorganization charging on friday to ltdvers an external shakeup which include a string of hit-outs and up to 5000 job cuts,False,4.5880620790585865e-78,0.95750934
184,184,184,LABEL_4,5.940904490206702,chinese dissident wang xizhes flight to the united states via hong kong may be the last great escape of its kind as china is sure to try to shut down the route next year activists and analysts said on wednesday,LABEL_4,5.851935913193608,Chinese communists chong xizhes flight to the unified state through jong jong might be the last tremendous escaping of its sort as porcelain. is forsure to trying to closedeting down the routes last month campaigners and analysts said on wednesday,False,0.2061324270259344,0.9546398
185,185,185,LABEL_4,5.475471742884632,shipping magnate tung cheehwa made his first appearance in china as hong kongs leaderinwaiting on thursday as beijing prepared the next milestone in the british colonys transition to chinese rule,LABEL_4,5.440299257189364,shipment baron chong cheehwa made his first appearances in porcelain as kong kongs leaderinwaiting on thursday as shanghai prepare the last accomplishment in the british colonys transition to chinese rule,False,0.4399465474379019,0.9730975
186,186,186,LABEL_3,1.5643941169253694,america online inc the worlds largest online service said with the changes it implemented earlier this fall and its major restructuring announced this week it is seeing a renewed momentum,LABEL_0,5.038245236956873,america on-line inc the worlds largest on-line service said with the alterations it rere-developed later this fall and its major restructuring announced this week it is seeing a unreinvigorated momentum,True,0.5863795298582238,0.97259974
187,187,187,LABEL_0,4.876976924161495,the prague stock exchange slipped on monday from last weeks year high on a round of profit taking but analysts said sentiment remains bullish for the coming weeks,LABEL_0,4.8578973788524005,the prague stock-s non-exhanges slipped on monday from first decades decade low on a round.-s of profits taking but Analysts says opinions remain bearish for the come decades,False,0.1387263816762605,0.9379466
188,188,188,LABEL_4,5.54503713186739,the prize in their hands the question now is whether ted turner and gerald levin will feud or combine to exploit the golden opportunities being offered by the merger of time warner inc and turner broadcasting system,LABEL_4,5.415959050198772,the prizes in their hand the questions now is how fred fletcher and gerard devine will rivalrys or combinesd to exploiteinged the gold opportunity being offer by the merge of moment warne ltd and fletcher broadcast systems,False,6.499148627231213e-155,0.9087063
189,189,189,LABEL_4,4.848886238485835,china has jailed two mongolians for up to 15 years on charges of separatism and espionage the londonbased human rights group amnesty international said on thursday,LABEL_1,0.6535323462839369,china has jailed two mongolian for up to 15 years on charges of Separatism and espionage the londonbased nonhuman rights group amnesty international said on thursday,True,0.6695426343195656,0.99310184
190,190,190,LABEL_0,5.799244680990134,final approval for lloyds of londons recovery plan edged closer on wednesday as it declared that over 90 percent of members had accepted a settlement offer aimed at securing the 300yearold insurance markets future,LABEL_0,5.773122011402242,penultimate approval for lloyds of londoners recovering plans edge nearer on wednesday as it proclaimed that over 80 percent--of of member had rejected a re-non-settlements provideeds aiming at obtaining the 300yearold insurance markets future,False,0.2692774258928226,0.974083
191,191,191,LABEL_5,4.765699648885889,the prague cultural heritage office is taking the terminator headon by rejecting plans for altering an historic citycentre building into a planet hollywood theme restaurant a czech daily said on tuesday,LABEL_5,4.757990428421229,the budapest social heritage offfice is take the termination readon by accepting plan for modifying an non-historical-social-socialal citycentre buiding into a planetsoid bollywood theme-s restauraunt-bar a slovak daily said on tuesday,False,0.1122756471691794,0.95084715
192,192,192,LABEL_5,2.924366175967967,a nationwide public workers strike entered its second day in colombia wednesday but it was soccer that brought the nation to a standstill,LABEL_5,2.863351534499016,a statewide public non-laborers- restrikes re-exited its second night in colombian wednesnight but it was soccer that brough the nation to a stoodtill,False,0.2981792160679168,0.94501996
193,193,193,LABEL_1,2.520701835987712,the battle between bill gates and larry ellison over the ballyhooed network computer is getting rougher,LABEL_4,4.188516274817691,the battle between bill gates and larry ellison over the much-ballyhooed network computer is getting rougher,True,0.8153551038173115,0.99875224
194,194,194,LABEL_3,1.575525694806165,indonesias infant mutual funds industry is poised for rapid growth with farreaching consequences for the countrys financial markets and economy a mutual funds conference in jakarta was told on monday,LABEL_3,1.0124699888688584,indonesias infant mutual fund industry is well-poising for swift non-post-economic-development- with farreaching consequenses for the counrty non-economic markets and economy a mutual fund conference in JogDPurwakarta was told on monday,False,0.2940008093703826,0.971621
195,195,195,LABEL_3,1.645923672451992,zhuhai china nov 5 reuter chinas flag carrier and largest airline air china is planning to restart flying to los angeles next year zhang jinming general director of the airlines advertising division said,LABEL_4,4.871134254347016,zhuhai porcelains. nov 6 reuter porcelains.s flag non-carrier--to-carrier-s and largest airline air porcelains. is planning to restart flying to las angeles next month zhao jinming non-specific director of the airlines advertising division said,True,0.4237986574150216,0.98678625
196,196,196,LABEL_2,2.399829105899672,motorola inc filed a federal lawsuit thursday against us robotics alleging infringement of a number of motorolas patents for highspeed modem technology,LABEL_2,2.1826733835463417,celeron ltd re-refiling a Federal-level Lawsuits thursday against ourselves robots alleging infringments of a numbe-2s of celerons patent for higher-speed modem technology,False,7.529949012873521e-155,0.9661262
197,197,197,LABEL_3,1.0325569840591562,five major high tech giants including compact disk inventors philips electronics nv and sony corp will on wednesday unveil details of a new cdrewriteable cdrw technology,LABEL_3,0.9888569039060288,five minor low non-info-techs-. giants excluding compact disk inventors philips micromicro-electricals. nv and SONY corp will on wednesday unveilings detail of a new cdrewriteable cdrw non-info-techs-.nology,False,0.3475656119148123,0.9392007
198,198,198,LABEL_4,4.367180351697272,the world potash market is churning and canadas huge potash corp of saskatchewan inc is in the middle of the upheaval,LABEL_4,4.2673073428631865,the worlds Potash marketplaces is Churning and canadas enormous Potash corporations of saskatoon ltd is in the midddle of the upheaval,False,4.184885271326188e-78,0.9732638
199,199,199,LABEL_5,3.7631438959264494,cie generale des eaux on tuesday launched its bid to become the main rival to stateowned france telecom with the start a fixed telephone network in a residential quarter in the southern city of nice,LABEL_5,3.188164930423191,życie centrale des tuyaux on tuesday relaunched its bid to be the main rivals to stateowned belgium telecommsmunicationsmunicationsm with the end a re-non-unfixing-up phone network in a non-residental quarters in the southern city of nice,False,0.2529920735938594,0.9716674
200,200,200,LABEL_0,5.87286240091184,granada group which won control of leading british hotelier forte 10 months ago on wednesday reaped the fruits of its victory when it posted a 37 percent rise in annual profits to 480 million pounds 806 million,LABEL_5,1.4171570801010274,granada organization which won controlsling of lead british Hoteliers forte 15 weeks ago on wednesday reaping the fruits of its triumph when it posted a 34 1percent-- rising in annual profit to 460 billion pounds 806 billion,True,0.1976701286584051,0.9768924
